,Unnamed: 0,Title,Artist,Genre,Lyric,Lyric_ver2,preprocess_Lyric_ver2,Emotion,Proba
13,13,팡파레,다비치,발라드,코끝을 간지럽히는 살랑 부는 바람이눈 감으면 어디든네 곁에 데려가 주길어느새 내 맘이 춤을 추네한없이 예쁜 날이야꿈꾸던 시간이마치 오늘인 것만 같아맘이 두근거리다 심장이 쿵 떨어져후 살며시 네가 불어와눈부신 하늘이 되어 다 물들어가요유난히 달콤한 햇살 팡파레를 울려요한껏 들뜬 발걸음으로 반겨줘요따스한 그대의 품속으로바쁘게 달려가 힘껏 안겨볼래요시작될 거야 너와 내 이야기샤라랄 라라랄 라라랄 꽃눈이 내려요옷장 가득히 싱그러운 설렘이 하나둘아껴 둔 마음 꺼내 입고서널 만나러 가요살며시 네가 불어와눈부신 하늘이 되어 다 물들어가요유난히 달콤한 햇살 팡파레를 울려요한껏 들뜬 발걸음으로 반겨줘요따스한 그대의 품속으로바쁘게 달려가 힘껏 안겨볼래요시작될 거야 너와 내 이야기때론 빗방울 떨어져잠시 우리 옷깃을 적셔찡그린 날도 있겠지만상상만 해도 찬란한 꿈을 꾸는 거야하늘에 꽃눈이 내려 여기저기 날려요머리가 어지러울 만큼 행복해요웅크렸던 만큼소중히 내가 지켜 갈게요그대와 함께하는 사랑스런 날이야유난히 달콤한 햇살 팡파레를 울려요한껏 들뜬 발걸음으로 반겨줘요따스한 그대의 품속으로바쁘게 달려가 힘껏 안겨볼래요시작될 거야 너와 내 이야기샤라랄 라라랄 라라랄 꽃눈이 내려요,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							코끝을 간지럽히는 살랑 부는 바람이<br/>눈 감으면 어디든<br/>네 곁에 데려가 주길<br/>어느새 내 맘이 춤을 추네<br/>한없이 예쁜 날이야<br/>꿈꾸던 시간이<br/>마치 오늘인 것만 같아<br/>맘이 두근거리다 심장이 쿵 떨어져<br/>후 살며시 네가 불어와<br/>눈부신 하늘이 되어 다 물들어가요<br/>유난히 달콤한 햇살 팡파레를 울려요<br/>한껏 들뜬 발걸음으로 반겨줘요<br/>따스한 그대의 품속으로<br/>바쁘게 달려가 힘껏 안겨볼래요<br/>시작될 거야 너와 내 이야기<br/>샤라랄 라라랄 라라랄 꽃눈이 내려요<br/>옷장 가득히 싱그러운 설렘이 하나둘<br/>아껴 둔 마음 꺼내 입고서<br/>널 만나러 가요<br/>살며시 네가 불어와<br/>눈부신 하늘이 되어 다 물들어가요<br/>유난히 달콤한 햇살 팡파레를 울려요<br/>한껏 들뜬 발걸음으로 반겨줘요<br/>따스한 그대의 품속으로<br/>바쁘게 달려가 힘껏 안겨볼래요<br/>시작될 거야 너와 내 이야기<br/>때론 빗방울 떨어져<br/>잠시 우리 옷깃을 적셔<br/>찡그린 날도 있겠지만<br/>상상만 해도 찬란한 꿈을 꾸는 거야<br/>하늘에 꽃눈이 내려 여기저기 날려요<br/>머리가 어지러울 만큼 행복해요<br/>웅크렸던 만큼<br/>소중히 내가 지켜 갈게요<br/>그대와 함께하는 사랑스런 날이야<br/>유난히 달콤한 햇살 팡파레를 울려요<br/>한껏 들뜬 발걸음으로 반겨줘요<br/>따스한 그대의 품속으로<br/>바쁘게 달려가 힘껏 안겨볼래요<br/>시작될 거야 너와 내 이야기<br/>샤라랄 라라랄 라라랄 꽃눈이 내려요<br/>
</div>",코끝을 간지럽히는 살랑 부는 바람이 눈 감으면 어디든 네 곁에 데려가 주길 어느새 내 맘이 춤을 추네 한없이 예쁜 날이야 꿈꾸던 시간이 마치 오늘인 것만 같아 맘이 두근거리다 심장이 쿵 떨어져 후 살며시 네가 불어와 눈부신 하늘이 되어 다 물들어가요 유난히 달콤한 햇살 팡파레를 울려요 한껏 들뜬 발걸음으로 반겨줘요 따스한 그대의 품속으로 바쁘게 달려가 힘껏 안겨볼래요 시작될 거야 너와 내 이야기 샤라랄 라라랄 라라랄 꽃눈이 내려요 옷장 가득히 싱그러운 설렘이 하나둘 아껴 둔 마음 꺼내 입고서 널 만나러 가요 살며시 네가 불어와 눈부신 하늘이 되어 다 물들어가요 유난히 달콤한 햇살 팡파레를 울려요 한껏 들뜬 발걸음으로 반겨줘요 따스한 그대의 품속으로 바쁘게 달려가 힘껏 안겨볼래요 시작될 거야 너와 내 이야기 때론 빗방울 떨어져 잠시 우리 옷깃을 적셔 찡그린 날도 있겠지만 상상만 해도 찬란한 꿈을 꾸는 거야 하늘에 꽃눈이 내려 여기저기 날려요 머리가 어지러울 만큼 행복해요 웅크렸던 만큼 소중히 내가 지켜 갈게요 그대와 함께하는 사랑스런 날이야 유난히 달콤한 햇살 팡파레를 울려요 한껏 들뜬 발걸음으로 반겨줘요 따스한 그대의 품속으로 바쁘게 달려가 힘껏 안겨볼래요 시작될 거야 너와 내 이야기 샤라랄 라라랄 라라랄 꽃눈이 내려요 ,슬픔,51.08
20,20,With you,지민,"발라드, 국내드라마",I wanna be with youAnd I wanna stay with youJust like the stars shining brightYou’re glowing once moreRight here beside you I’m stillWalking wherever you goYou will live forever in meBreathing deeply within meJust take it allI`m nothing without your loveI promiseI’ll never leave your loveMy heart is beating ‘cause of youForever and ever and everOnly you can take my heartDear my love love loveI wanna stay with you추억은 늘 여기 마음이란 방에너와의 얘기들로 가득 차 있어언제부터였는지 나도 잘 모르지만너에게 말하고 싶어나의 모든 얘기를Just take it allI`m nothing without your loveI promiseI’ll never leave your loveMy heart is beating ‘cause of youForever and ever and everOnly you can take my heartDear my love love loveI wanna stayTore my heartNow I’m in the darkWill we meet in our dreamsBreaking my heartHere we are apartI wanna stay near you,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							I wanna be with you<br/>And I wanna stay with you<br/>Just like the stars shining bright<br/>You’re glowing once more<br/>Right here beside you I’m still<br/>Walking wherever you go<br/>You will live forever in me<br/>Breathing deeply within me<br/>Just take it all<br/>I`m nothing without your love<br/>I promise<br/>I’ll never leave your love<br/>My heart is beating ‘cause of you<br/>Forever and ever and ever<br/>Only you can take my heart<br/>Dear my love love love<br/>I wanna stay with you<br/>추억은 늘 여기 마음이란 방에<br/>너와의 얘기들로 가득 차 있어<br/>언제부터였는지 나도 잘 모르지만<br/>너에게 말하고 싶어<br/>나의 모든 얘기를<br/>Just take it all<br/>I`m nothing without your love<br/>I promise<br/>I’ll never leave your love<br/>My heart is beating ‘cause of you<br/>Forever and ever and ever<br/>Only you can take my heart<br/>Dear my love love love<br/>I wanna stay<br/>Tore my heart<br/>Now I’m in the dark<br/>Will we meet in our dreams<br/>Breaking my heart<br/>Here we are apart<br/>I wanna stay near you<br/>
</div>",I wanna be with you And I wanna stay with you Just like the stars shining bright You’re glowing once more Right here beside you I’m still Walking wherever you go You will live forever in me Breathing deeply within me Just take it all I`m nothing without your love I promise I’ll never leave your love My heart is beating ‘cause of you Forever and ever and ever Only you can take my heart Dear my love love love I wanna stay with you 추억은 늘 여기 마음이란 방에 너와의 얘기들로 가득 차 있어 언제부터였는지 나도 잘 모르지만 너에게 말하고 싶어 나의 모든 얘기를 Just take it all I`m nothing without your love I promise I’ll never leave your love My heart is beating ‘cause of you Forever and ever and ever Only you can take my heart Dear my love love love I wanna stay Tore my heart Now I’m in the dark Will we meet in our dreams Breaking my heart Here we are apart I wanna stay near you ,슬픔,36.26
22,22,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,"발라드, 국내드라마",네가 없이 웃을 수 있을까생각만 해도 눈물이나힘든 시간 날 지켜준 사람이제는 내가 그댈 지킬 테니너의 품은 항상 따뜻했어고단했던 나의 하루에유일한 휴식처나는 너 하나로 충분해긴 말 안 해도 눈빛으로 다 아니깐한 송이의 꽃이 피고 지는모든 날 모든 순간 함께해햇살처럼 빛나고 있었지나를 보는 네 눈빛은꿈이라고 해도 좋을 만큼그 모든 순간은 눈부셨다불안했던 나의 고된 삶에한줄기 빛처럼 다가와날 웃게 해준 너나는 너 하나로 충분해긴 말 안 해도 눈빛으로 다 아니깐한 송이의 꽃이 피고 지는모든 날 모든 순간 함께해알 수 없는 미래지만네 품속에 있는 지금 순간 순간이영원 했으면 해갈게 바람이 좋은 날에햇살 눈부신 어떤 날에 너에게로처음 내게 왔던 그날처럼모든 날 모든 순간 함께해,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							네가 없이 웃을 수 있을까<br/>생각만 해도 눈물이나<br/>힘든 시간 날 지켜준 사람<br/>이제는 내가 그댈 지킬 테니<br/>너의 품은 항상 따뜻했어<br/>고단했던 나의 하루에<br/>유일한 휴식처<br/>나는 너 하나로 충분해<br/>긴 말 안 해도 눈빛으로 다 아니깐<br/>한 송이의 꽃이 피고 지는<br/>모든 날 모든 순간 함께해<br/>햇살처럼 빛나고 있었지<br/>나를 보는 네 눈빛은<br/>꿈이라고 해도 좋을 만큼<br/>그 모든 순간은 눈부셨다<br/>불안했던 나의 고된 삶에<br/>한줄기 빛처럼 다가와<br/>날 웃게 해준 너<br/>나는 너 하나로 충분해<br/>긴 말 안 해도 눈빛으로 다 아니깐<br/>한 송이의 꽃이 피고 지는<br/>모든 날 모든 순간 함께해<br/>알 수 없는 미래지만<br/>네 품속에 있는 지금 순간 순간이<br/>영원 했으면 해<br/>갈게 바람이 좋은 날에<br/>햇살 눈부신 어떤 날에 너에게로<br/>처음 내게 왔던 그날처럼<br/>모든 날 모든 순간 함께해<br/>
</div>",네가 없이 웃을 수 있을까 생각만 해도 눈물이나 힘든 시간 날 지켜준 사람 이제는 내가 그댈 지킬 테니 너의 품은 항상 따뜻했어 고단했던 나의 하루에 유일한 휴식처 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니깐 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 햇살처럼 빛나고 있었지 나를 보는 네 눈빛은 꿈이라고 해도 좋을 만큼 그 모든 순간은 눈부셨다 불안했던 나의 고된 삶에 한줄기 빛처럼 다가와 날 웃게 해준 너 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니깐 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 알 수 없는 미래지만 네 품속에 있는 지금 순간 순간이 영원 했으면 해 갈게 바람이 좋은 날에 햇살 눈부신 어떤 날에 너에게로 처음 내게 왔던 그날처럼 모든 날 모든 순간 함께해 ,슬픔,43.97
24,24,초대,멜로망스,"발라드, 인디음악",네가 떠올라 얼어붙었던내게 손 내밀어 준 널맞이할 준비를 해기분 좋게 내린 햇살을 보고반가운 마음으로 문을 열고 나가고서맞이해본 따사로운 오늘은다가와 준 봄날을 기대하게 해나는 알지 못할 여기저기서즐거움에 부푼 꽃들은 준비하고그들만의 노랫소리들로너와 나의 눈을 또 즐겁게 하겠지네가 떠올라 얼어붙었던내게 손 내밀어주고나를 덮어주던네가 없이는 의미 없어서내게 봄이 돼줬던 널맞이할 준비를 해기분 좋게 감싸 안는 공기에나 혼자 남몰래 위로 받는 것 같아나를 안아줬던 너의 손을맞잡은 채 즐겁게 나 춤을 추고파네가 떠올라 얼어붙었던내게 손 내밀어주고나를 덮어주던네가 없이는 의미 없어서내게 봄이 돼줬던 널맞이할 준비를 해아름다운 축제 노래들조차너 없이는 결국 주인공 없는초라한 무대일 뿐이야울려 퍼지는 꽃들의 노래함께 손을 잡은 채로나와 춤을 춰줘결국 너 없인 아무 의미 없어질다가오는 노래를너로 완성시켜줘그렇게 날 반겨줘,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							네가 떠올라 얼어붙었던<br/>내게 손 내밀어 준 널<br/>맞이할 준비를 해<br/>기분 좋게 내린 햇살을 보고<br/>반가운 마음으로 문을 열고 나가고서<br/>맞이해본 따사로운 오늘은<br/>다가와 준 봄날을 기대하게 해<br/>나는 알지 못할 여기저기서<br/>즐거움에 부푼 꽃들은 준비하고<br/>그들만의 노랫소리들로<br/>너와 나의 눈을 또 즐겁게 하겠지<br/>네가 떠올라 얼어붙었던<br/>내게 손 내밀어주고<br/>나를 덮어주던<br/>네가 없이는 의미 없어서<br/>내게 봄이 돼줬던 널<br/>맞이할 준비를 해<br/>기분 좋게 감싸 안는 공기에<br/>나 혼자 남몰래 위로 받는 것 같아<br/>나를 안아줬던 너의 손을<br/>맞잡은 채 즐겁게 나 춤을 추고파<br/>네가 떠올라 얼어붙었던<br/>내게 손 내밀어주고<br/>나를 덮어주던<br/>네가 없이는 의미 없어서<br/>내게 봄이 돼줬던 널<br/>맞이할 준비를 해<br/>아름다운 축제 노래들조차<br/>너 없이는 결국 주인공 없는<br/>초라한 무대일 뿐이야<br/>울려 퍼지는 꽃들의 노래<br/>함께 손을 잡은 채로<br/>나와 춤을 춰줘<br/>결국 너 없인 아무 의미 없어질<br/>다가오는 노래를<br/>너로 완성시켜줘<br/>그렇게 날 반겨줘<br/>
</div>",네가 떠올라 얼어붙었던 내게 손 내밀어 준 널 맞이할 준비를 해 기분 좋게 내린 햇살을 보고 반가운 마음으로 문을 열고 나가고서 맞이해본 따사로운 오늘은 다가와 준 봄날을 기대하게 해 나는 알지 못할 여기저기서 즐거움에 부푼 꽃들은 준비하고 그들만의 노랫소리들로 너와 나의 눈을 또 즐겁게 하겠지 네가 떠올라 얼어붙었던 내게 손 내밀어주고 나를 덮어주던 네가 없이는 의미 없어서 내게 봄이 돼줬던 널 맞이할 준비를 해 기분 좋게 감싸 안는 공기에 나 혼자 남몰래 위로 받는 것 같아 나를 안아줬던 너의 손을 맞잡은 채 즐겁게 나 춤을 추고파 네가 떠올라 얼어붙었던 내게 손 내밀어주고 나를 덮어주던 네가 없이는 의미 없어서 내게 봄이 돼줬던 널 맞이할 준비를 해 아름다운 축제 노래들조차 너 없이는 결국 주인공 없는 초라한 무대일 뿐이야 울려 퍼지는 꽃들의 노래 함께 손을 잡은 채로 나와 춤을 춰줘 결국 너 없인 아무 의미 없어질 다가오는 노래를 너로 완성시켜줘 그렇게 날 반겨줘 ,슬픔,39.86
32,32,Christmas Tree,V,"발라드, 국내드라마",In this momentI see youIt always comes aroundAs I believedWhen the rain stopsYou shine on meYour light’s the only thingthat keeps the cold outMoon in the summer nightWhispering of the starsThey’re singing likeChristmas trees for usSo I’ll tell youA Million tiny things thatYou have never knownIt all gets tangled up insideAnd I’ll tell youA Million little reasonsI’m falling for your eyesI just want to be where you areIt’s such a strange thing to doSometimes I don’t understand youBut It always brings me backTo where you are혹시 아니너에겐 나만 아는 모습이 있어한여름밤 오는 첫눈같이믿기지 않는 기적 같은 놀라운 순간 넌언젠가 또불어온 바람에마음이 날아다녀도기다릴게So I’ll tell youA Million tiny things thatYou have never knownIt all gets tangled up insideAnd I’ll tell youA Million little reasonsI’m falling for your eyesI just want to be where you areTell youA Million tiny things thatYou have never knownIt all gets tangled up insideTell youA Million little reasonsI’m falling for your eyesI just want to be where you are,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							In this moment<br/>I see you<br/>It always comes around<br/>As I believed<br/>When the rain stops<br/>You shine on me<br/>Your light’s the only thing<br/>that keeps the cold out<br/>Moon in the summer night<br/>Whispering of the stars<br/>They’re singing like<br/>Christmas trees for us<br/>So I’ll tell you<br/>A Million tiny things that<br/>You have never known<br/>It all gets tangled up inside<br/>And I’ll tell you<br/>A Million little reasons<br/>I’m falling for your eyes<br/>I just want to be where you are<br/>It’s such a strange thing to do<br/>Sometimes I don’t understand you<br/>But It always brings me back<br/>To where you are<br/>혹시 아니<br/>너에겐 나만 아는 모습이 있어<br/>한여름밤 오는 첫눈같이<br/>믿기지 않는 기적 같은 놀라운 순간 넌<br/>언젠가 또<br/>불어온 바람에<br/>마음이 날아다녀도<br/>기다릴게<br/>So I’ll tell you<br/>A Million tiny things that<br/>You have never known<br/>It all gets tangled up inside<br/>And I’ll tell you<br/>A Million little reasons<br/>I’m falling for your eyes<br/>I just want to be where you are<br/>Tell you<br/>A Million tiny things that<br/>You have never known<br/>It all gets tangled up inside<br/>Tell you<br/>A Million little reasons<br/>I’m falling for your eyes<br/>I just want to be where you are<br/>
</div>",In this moment I see you It always comes around As I believed When the rain stops You shine on me Your light’s the only thing that keeps the cold out Moon in the summer night Whispering of the stars They’re singing like Christmas trees for us So I’ll tell you A Million tiny things that You have never known It all gets tangled up inside And I’ll tell you A Million little reasons I’m falling for your eyes I just want to be where you are It’s such a strange thing to do Sometimes I don’t understand you But It always brings me back To where you are 혹시 아니 너에겐 나만 아는 모습이 있어 한여름밤 오는 첫눈같이 믿기지 않는 기적 같은 놀라운 순간 넌 언젠가 또 불어온 바람에 마음이 날아다녀도 기다릴게 So I’ll tell you A Million tiny things that You have never known It all gets tangled up inside And I’ll tell you A Million little reasons I’m falling for your eyes I just want to be where you are Tell you A Million tiny things that You have never known It all gets tangled up inside Tell you A Million little reasons I’m falling for your eyes I just want to be where you are ,슬픔,42.98
41,41,선물,멜로망스,"발라드, 인디음악",빛이 들어오면 자연스레 뜨던 눈그렇게 너의 눈빛을 보곤사랑에 눈을 떴어항상 알고 있던 것들도 어딘가새롭게 바뀐 것 같아남의 얘기 같던 설레는 일들이내게 일어나고 있어나에게만 준비된 선물 같아자그마한 모든 게 커져만 가항상 평범했던 일상도특별해지는 이 순간별생각 없이 지나치던 것들이이제는 마냥 내겐 예뻐 보이고내 맘을 설레게 해항상 어두웠던 것들도 어딘가빛나고 있는 것 같아남의 얘기 같던 설레는 일들이내게 일어나고 있어나에게만 준비된 선물 같아자그마한 모든 게 커져만 가항상 평범했던 일상도특별해지는 이 순간너를 알게 된 뒤 보이는모든 것들이 너무 예뻐 보여그렇게 신난 아이처럼순수한 사람이 된 것 같아나에게만 준비된 선물 같아자그마한 모든 게 커져만 가항상 평범했던 일상도특별해지는 이 순간깊은 사랑에 빠진 순간,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							빛이 들어오면 자연스레 뜨던 눈<br/>그렇게 너의 눈빛을 보곤<br/>사랑에 눈을 떴어<br/>항상 알고 있던 것들도 어딘가<br/>새롭게 바뀐 것 같아<br/>남의 얘기 같던 설레는 일들이<br/>내게 일어나고 있어<br/>나에게만 준비된 선물 같아<br/>자그마한 모든 게 커져만 가<br/>항상 평범했던 일상도<br/>특별해지는 이 순간<br/>별생각 없이 지나치던 것들이<br/>이제는 마냥 내겐 예뻐 보이고<br/>내 맘을 설레게 해<br/>항상 어두웠던 것들도 어딘가<br/>빛나고 있는 것 같아<br/>남의 얘기 같던 설레는 일들이<br/>내게 일어나고 있어<br/>나에게만 준비된 선물 같아<br/>자그마한 모든 게 커져만 가<br/>항상 평범했던 일상도<br/>특별해지는 이 순간<br/>너를 알게 된 뒤 보이는<br/>모든 것들이 너무 예뻐 보여<br/>그렇게 신난 아이처럼<br/>순수한 사람이 된 것 같아<br/>나에게만 준비된 선물 같아<br/>자그마한 모든 게 커져만 가<br/>항상 평범했던 일상도<br/>특별해지는 이 순간<br/>깊은 사랑에 빠진 순간<br/>
</div>",빛이 들어오면 자연스레 뜨던 눈 그렇게 너의 눈빛을 보곤 사랑에 눈을 떴어 항상 알고 있던 것들도 어딘가 새롭게 바뀐 것 같아 남의 얘기 같던 설레는 일들이 내게 일어나고 있어 나에게만 준비된 선물 같아 자그마한 모든 게 커져만 가 항상 평범했던 일상도 특별해지는 이 순간 별생각 없이 지나치던 것들이 이제는 마냥 내겐 예뻐 보이고 내 맘을 설레게 해 항상 어두웠던 것들도 어딘가 빛나고 있는 것 같아 남의 얘기 같던 설레는 일들이 내게 일어나고 있어 나에게만 준비된 선물 같아 자그마한 모든 게 커져만 가 항상 평범했던 일상도 특별해지는 이 순간 너를 알게 된 뒤 보이는 모든 것들이 너무 예뻐 보여 그렇게 신난 아이처럼 순수한 사람이 된 것 같아 나에게만 준비된 선물 같아 자그마한 모든 게 커져만 가 항상 평범했던 일상도 특별해지는 이 순간 깊은 사랑에 빠진 순간 ,슬픔,59.29
46,46,그 중에 그대를 만나,정은지,발라드,그렇게 대단한 운명까진바란적 없다 생각했는데그대 하나 떠나간 내 하룬 이제운명이 아님 채울 수 없소별처럼 수 많은 사람들그 중에 그대를 만나꿈을 꾸듯 서롤 알아보고주는 것 만으로 벅찼던내가 또 사랑을 받고그 모든 건 기적이었음을그렇게 어른이 되었다고자신한 내가 어제같은데그대라는 인연을 놓지 못하는내 모습 어린아이가 됐소별처럼 수 많은 사람들그 중에 그대를 만나꿈을 꾸듯 서롤 알아보고주는 것 만으로 벅찼던내가 또 사랑을 받고그 모든건 기적이었음을나를 꽃처럼 불러주던그대 입술에 핀 내 이름이제 수많은 이름들그 중에 하나되고오 그대의 이유였던나의 모든 것도 그저 그렇게별처럼 수 많은 사람들그 중에 서로를 만나사랑하고 다시 멀어지고억겁의 시간이 지나도어쩌면 또다시 만나우리 사랑 운명이었다면내가 너의별처럼 수 많은 사람 중에내가 너의 기적이었다면,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							그렇게 대단한 운명까진<br/>바란적 없다 생각했는데<br/>그대 하나 떠나간 내 하룬 이제<br/>운명이 아님 채울 수 없소<br/>별처럼 수 많은 사람들<br/>그 중에 그대를 만나<br/>꿈을 꾸듯 서롤 알아보고<br/>주는 것 만으로 벅찼던<br/>내가 또 사랑을 받고<br/>그 모든 건 기적이었음을<br/>그렇게 어른이 되었다고<br/>자신한 내가 어제같은데<br/>그대라는 인연을 놓지 못하는<br/>내 모습 어린아이가 됐소<br/>별처럼 수 많은 사람들<br/>그 중에 그대를 만나<br/>꿈을 꾸듯 서롤 알아보고<br/>주는 것 만으로 벅찼던<br/>내가 또 사랑을 받고<br/>그 모든건 기적이었음을<br/>나를 꽃처럼 불러주던<br/>그대 입술에 핀 내 이름<br/>이제 수많은 이름들<br/>그 중에 하나되고<br/>오 그대의 이유였던<br/>나의 모든 것도 그저 그렇게<br/>별처럼 수 많은 사람들<br/>그 중에 서로를 만나<br/>사랑하고 다시 멀어지고<br/>억겁의 시간이 지나도<br/>어쩌면 또다시 만나<br/>우리 사랑 운명이었다면<br/>내가 너의<br/>별처럼 수 많은 사람 중에<br/>내가 너의 기적이었다면<br/>
</div>",그렇게 대단한 운명까진 바란적 없다 생각했는데 그대 하나 떠나간 내 하룬 이제 운명이 아님 채울 수 없소 별처럼 수 많은 사람들 그 중에 그대를 만나 꿈을 꾸듯 서롤 알아보고 주는 것 만으로 벅찼던 내가 또 사랑을 받고 그 모든 건 기적이었음을 그렇게 어른이 되었다고 자신한 내가 어제같은데 그대라는 인연을 놓지 못하는 내 모습 어린아이가 됐소 별처럼 수 많은 사람들 그 중에 그대를 만나 꿈을 꾸듯 서롤 알아보고 주는 것 만으로 벅찼던 내가 또 사랑을 받고 그 모든건 기적이었음을 나를 꽃처럼 불러주던 그대 입술에 핀 내 이름 이제 수많은 이름들 그 중에 하나되고 오 그대의 이유였던 나의 모든 것도 그저 그렇게 별처럼 수 많은 사람들 그 중에 서로를 만나 사랑하고 다시 멀어지고 억겁의 시간이 지나도 어쩌면 또다시 만나 우리 사랑 운명이었다면 내가 너의 별처럼 수 많은 사람 중에 내가 너의 기적이었다면 ,슬픔,39.67
55,55,그대가 있기에,노을,발라드,유난히도 참 맑았어마치 준비된 것처럼설명할 수 없는 감정그날부터woo someday그대 옆에 서 있는 그런사람이 되고 싶었어요you are my everythingmy everything별처럼 빛나요어쩌면 기다려 왔던사랑인 걸까 기도했죠my everythingmy everything시간이 지나도우리가 걸어갈 이 길 끝에나무가 되어줄게그대의 쉴 곳이 되어지켜줄게 아껴줄게환하게 웃어보아요지금부터woo all day나는 그대가 되죠 이젠운명이라는 이름으로you are my everythingmy everything별처럼 빛나요어쩌면 기다려 왔던사랑인 걸까 기도했죠my everythingmy everything시간이 지나도우리가 걸어갈 이 길 끝에나무가 되어줄게노을이 내리는 밤에영원할 우릴 약속해나의 마음을 모두전해주고 싶어그대가 있기에내 하루가별처럼 빛나요나에게 남은 평생을허락해 줘서 고마워요그대보다내 사랑을더 많이 줄게요우리가 걸어갈 이 길 끝에나무가 되어줄게,"<div class=""lyric"" id=""d_video_summary""><!-- height:auto; 로 변경시, 확장됨 -->
							유난히도 참 맑았어<br/>마치 준비된 것처럼<br/>설명할 수 없는 감정<br/>그날부터<br/>woo someday<br/>그대 옆에 서 있는 그런<br/>사람이 되고 싶었어요<br/>you are my everything<br/>my everything<br/>별처럼 빛나요<br/>어쩌면 기다려 왔던<br/>사랑인 걸까 기도했죠<br/>my everything<br/>my everything<br/>시간이 지나도<br/>우리가 걸어갈 이 길 끝에<br/>나무가 되어줄게<br/>그대의 쉴 곳이 되어<br/>지켜줄게 아껴줄게<br/>환하게 웃어보아요<br/>지금부터<br/>woo all day<br/>나는 그대가 되죠 이젠<br/>운명이라는 이름으로<br/>you are my everything<br/>my everything<br/>별처럼 빛나요<br/>어쩌면 기다려 왔던<br/>사랑인 걸까 기도했죠<br/>my everything<br/>my everything<br/>시간이 지나도<br/>우리가 걸어갈 이 길 끝에<br/>나무가 되어줄게<br/>노을이 내리는 밤에<br/>영원할 우릴 약속해<br/>나의 마음을 모두<br/>전해주고 싶어<br/>그대가 있기에<br/>내 하루가<br/>별처럼 빛나요<br/>나에게 남은 평생을<br/>허락해 줘서 고마워요<br/>그대보다<br/>내 사랑을<br/>더 많이 줄게요<br/>우리가 걸어갈 이 길 끝에<br/>나무가 되어줄게<br/>
</div>",유난히도 참 맑았어 마치 준비된 것처럼 설명할 수 없는 감정 그날부터 woo someday 그대 옆에 서 있는 그런 사람이 되고 싶었어요 you are my everything my everything 별처럼 빛나요 어쩌면 기다려 왔던 사랑인 걸까 기도했죠 my everything my everything 시간이 지나도 우리가 걸어갈 이 길 끝에 나무가 되어줄게 그대의 쉴 곳이 되어 지켜줄게 아껴줄게 환하게 웃어보아요 지금부터 woo all day 나는 그대가 되죠 이젠 운명이라는 이름으로 you are my everything my everything 별처럼 빛나요 어쩌면 기다려 왔던 사랑인 걸까 기도했죠 my everything my everything 시간이 지나도 우리가 걸어갈 이 길 끝에 나무가 되어줄게 노을이 내리는 밤에 영원할 우릴 약속해 나의 마음을 모두 전해주고 싶어 그대가 있기에 내 하루가 별처럼 빛나요 나에게 남은 평생을 허락해 줘서 고마워요 그대보다 내 사랑을 더 많이 줄게요 우리가 걸어갈 이 길 끝에 나무가 되어줄게 ,슬픔,52.59
